NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX		12	-0.2364156	-0.58654505	0.95049506	0.9914807	1.0	3758	tags=33%, list=23%, signal=43%	
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS		18	-0.27681383	-0.5858184	0.868	0.990545	1.0	4115	tags=39%, list=25%, signal=52%	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE		9	-0.26550737	-0.5776833	0.9754601	0.9924172	1.0	4663	tags=44%, list=29%, signal=62%	
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY		10	-0.30382007	-0.5769873	0.9364754	0.99164283	1.0	11310	tags=100%, list=70%, signal=329%	
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS		38	-0.2197697	-0.5754663	0.9508197	0.99096036	1.0	1155	tags=11%, list=7%, signal=11%	
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE		5	-0.291456	-0.57070136	0.9539078	0.99122745	1.0	4198	tags=40%, list=26%, signal=54%	
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED		6	-0.27467045	-0.5701172	0.9752066	0.9903717	1.0	11782	tags=100%, list=73%, signal=364%	
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM		10	-0.22933075	-0.55636394	0.9367347	0.99381673	1.0	3280	tags=30%, list=20%, signal=38%	
REACTOME_OPIOID_SIGNALLING	REACTOME_OPIOID_SIGNALLING		89	-0.17617609	-0.55534756	0.9765166	0.9929346	1.0	3575	tags=20%, list=22%, signal=26%	
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO		10	-0.23247094	-0.5274619	0.9755102	0.99802905	1.0	3996	tags=30%, list=25%, signal=40%	
REACTOME_COLLAGEN_DEGRADATION	REACTOME_COLLAGEN_DEGRADATION		59	-0.19790606	-0.5272659	0.97565925	0.99697006	1.0	2778	tags=20%, list=17%, signal=24%	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ		27	-0.16184965	-0.5190833	0.976	0.9971881	1.0	5344	tags=41%, list=33%, signal=61%	
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS		13	-0.23082599	-0.51854676	0.9757085	0.9962151	1.0	3992	tags=23%, list=25%, signal=31%	
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC		42	-0.16975956	-0.4995926	0.9767892	0.9986445	1.0	4169	tags=26%, list=26%, signal=35%	
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K	REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K		6	-0.26173165	-0.4794225	0.975	0.99979854	1.0	4611	tags=50%, list=28%, signal=70%	
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION		6	-0.24776107	-0.47899333	0.97525775	0.99878365	1.0	4466	tags=50%, list=28%, signal=69%	
REACTOME_DARPP_32_EVENTS	REACTOME_DARPP_32_EVENTS		24	-0.18462983	-0.47533822	0.9760956	0.9980982	1.0	2061	tags=13%, list=13%, signal=14%	
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS		15	-0.18279886	-0.44233528	0.9754601	0.9991747	1.0	2735	tags=20%, list=17%, signal=24%	
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES		11	-0.19101867	-0.4043464	0.97619045	0.9994881	1.0	2462	tags=18%, list=15%, signal=21%	
